source,question,answer,rating
puzzles4_forum_hardest_1905,.9..5...458...9.6...2....9.....2...7.6...1.3.4..7..........63...3.98......631..8.,391652874587149263642837195913428657768591432425763918859276341134985726276314589,16
puzzles4_forum_hardest_1905,..9.8.5..1.......7...9...4..9.6....17......3...2..86..2...59..4.3..62.....58..2..,329487516146523987587916342893675421761294835452138679218359764934762158675841293,19
puzzles1_unbiased,2...75....5.1..2....4.8.............86...1.533...628.9..9324..5.....8.1.......432,291475368658193274734286591945837126862941753317562849179324685423658917586719432,0
puzzles1_unbiased,.986........318....3...2.7...7...4....64..1..94..6..8.8....56....3...7.9..92...5.,498657213275318964631942578157823496386479125942561387814795632523186749769234851,5
puzzles4_forum_hardest_1905,......86.89...5..4..1...59...3.7...........4.45...86...3.......61...9.5....12....,547392861892615734361847592183476925726951348459238617238564179614789253975123486,20
puzzles4_forum_hardest_1905,9....4.8..2.8....9..6.9.........71..6...2...4.75.........3.1....6....53.4...6...8,953674281721853649846192753284937165619528374375416892597381426168249537432765918,51
puzzles4_forum_hardest_1905,....2..1...16....42....75....4....8.9.......1.1.9..64.3..........64....8.5..3..7.,869524317571693824243817569634751982982346751715982643327168495196475238458239176,36
puzzles4_forum_hardest_1905,..6..8......6...5..9..2.8....3.7....9....27...7.8....2.84.3.9.....5.4.1.1.......4,246758139318649257597321846823975461965412783471863592684137925732594618159286374,53
01_file1,...2....8.2..6..7..457...23........6...98.7..7.23..8......32.69....7.....368.9...,673295418821463975945718623398127546514986732762354891487532169259671384136849257,20
01_file1,......1.6..3....8556..8.34..7.3..65..2...1...........1..85....31...64......8..41.,284735196913246785567189342871392654629451837345678921498517263132964578756823419,22
puzzles4_forum_hardest_1905,.8..6..4....4.78..1..2...9.7..1......3..4.6....5........65..93......24...9..3...8,987361542652497813143258796768129354239845671415673289826514937371982465594736128,9
puzzles4_forum_hardest_1905,.7.3.6...9.2.7..63......7............2..8.3..5.97...8.79..2...8.6..3.94...4.....1,475316892912578463683942715846253179127489356539761284791624538268135947354897621,23
puzzles4_forum_hardest_1905,.......4..3...82.17...2.3....8.435....9.12....2.8..1.4..6...........1.5..1..8.4.2,281369745634578291795124386168743529459612837327895164846257913972431658513986472,4
01_file1,.814..79.....98.619.67..8....3.16.....2.....6.........4....9.8.....7.4...69.8..17,381462795724598361956731842593816274842957136617243958475129683138675429269384517,31
01_file1,57.3....4.....7.5.8.9........5....437.4.3.61.1....6..7....41.7.....5..6......3..1,572368194341297856869514732685179243724835619193426587238641975417952368956783421,12
puzzles4_forum_hardest_1905,......24...18.7.3......4....38.6...79..3.1.8..1.......7..........9.5.....8.7.3.9.,897635241421897635563214879238469157975321486614578923752986314349152768186743592,32
puzzles4_forum_hardest_1905,...8.9.5...4.2.8..8..7....6.7.1.23....14.....3..........3.1.2..5.......8.6...7.9.,726839451914526873835741926678192345251473689349658712483915267597264138162387594,12
puzzles4_forum_hardest_1905,..4.2..1..3....9..2....8..6..3..2...7..8....1.5..7..9..4.1.....6...8...7.....6.5.,564729813837561924219348576983412765726895341451673298342157689695284137178936452,14
puzzles4_forum_hardest_1905,3..4...5..2...61.....9...7..6.14..27.....7..1....6.4..67.3.42...4.6.2.......8....,317428956529736148486915372863149527294857631751263489678394215145672893932581764,53
puzzles1_unbiased,3...75....2.3.....865.2...3.......4......26..5....731.1....8....82.31..9.5.4.....,319875264427316598865924173276183945931542687548697312194258736682731459753469821,1
puzzles4_forum_hardest_1905,......6..1...9..8..2......9..3....1..81.3.9.49..7.....8..34..9....5.8..33...7.84.,598423671134697285627815439263954718781236954945781362816342597479568123352179846,70
01_file1,1...9...3.6...7......1.2....8.6..34...4......31..8.9..83..1....4.69..1.8.9....63.,125894763968357214743162589289671345654239871317485926832516497476923158591748632,55
puzzles4_forum_hardest_1905,2...6..8..5......9.9.3.....4.......5.8.....6..62.5.4.....7.1..38...2..4...1...7..,234967581156248379798315624417692835385174962962853417649781253873529146521436798,17
01_file1,....612.7....256..62.4...5...51.......8..63..26..4..1.15...4.6...........4......9,534861297891725643627493851475138926918256374263947518159384762782619435346572189,27
puzzles4_forum_hardest_1905,.94......5..2..6......3..541..5..8...7.....9.....7...3.5...21..8......62..16.....,394765218587214639216938754132549876478326591965871423653492187849157362721683945,6
puzzles1_unbiased,...5....74...19......3....2....7..838..4...6..2.1.6....8....4...67.4.3..54......9,136528947452719836798364152614972583879453261325186794283691475967245318541837629,0
puzzles4_forum_hardest_1905,.9..4..7...4.....278....4.....5...36..7.9.8...5...1...3..2.....9....6.1...8.7.2..,296148375534967182781352469819524736427693851653781924375219648942836517168475293,22
puzzles4_forum_hardest_1905,.81...........6.8.5..8..71.7.........259......19..72..2..7..1....3.4...71..2..96.,981374652372516489564892713736425891425981376819637245258769134693148527147253968,10
puzzles4_forum_hardest_1905,7.......8.35..8...9..6..3...13..68.....4....66......3..7..2..5.......1...56..1..3,761532948435198267982647315513276894897413526624859731178324659349765182256981473,35
puzzles4_forum_hardest_1905,....5..7..8...39....5.....6.2...93.....7....44.61...2.8.3..1...2.93..1...1..9....,961852473782643915345917286527489361138726594496135827853271649279364158614598732,7
puzzles1_unbiased,.7............5.2....8961.3.....23166.4.......91.......4.3....8.6..8...25.86.9...,976231485813475629452896173785942316624153897391768254249317568167584932538629741,2
puzzles1_unbiased,2..7...1..1....6...4...3..71.4...58.....9..4.65.2.....92.4.6.........7.8.3...1...,286759413317824659549613827194367582872195346653248971928476135461532798735981264,0
puzzles1_unbiased,..6.....47.13....5....6..9..2.....17...4........9..8.2..56......9..7...8.6...523.,936251784741389625258764193624538917819427356573916842385692471492173568167845239,3
01_file1,2...6.51.....9...3...1.2..6..29...5.3....1.......26..98.7....2...3.5.9.......3.6.,298367514176495283534182796682934157359871642741526839817649325463258971925713468,47
puzzles4_forum_hardest_1905,..1.....6.4.3...8...9..74...6.5....89.....53.....7....5...21.6..2.6..8.......4..2,381492756742365189659187423467513298918246537235978641573821964124639875896754312,44
01_file1,.1..25..87..38..1.......3.2.......513.....7...817..2.3..4.....5..98........5.38..,913625478726384519548971362297438651365219784481756293834167925659842137172593846,34
01_file1,52.38.71..73..28....15......8.1...37...2..69...7.......5....378....3.....1.......,529386714473912856861547923685194237134278695297653481956421378742835169318769542,40
puzzles1_unbiased,..7.6.2.5..2.35..7.9..2...36.9..1...48......9...4...1..3......2.....2.9.......5.8,347169285162835947895724163679281354481653729523497816936518472758342691214976538,0
01_file1,1.6..8.3......74......3..5.....4.7.......9....9.57.3..3...8..49..43..5..9..7..8..,156428937839157426742936158261843795573619284498572361317285649684391572925764813,5
puzzles4_forum_hardest_1905,.81..32..9..8.........1..6..281..3..3.7.5.........2....53.8.1..............3...47,781463259962875431534219768628194375347658912195732684453987126276541893819326547,70
01_file1,.8.9.74....4...9..5...1...8.1.......4.3...78...6.....1...4.8..71.8....5..47.51.9.,681927435734586912592314678819745263453162789276893541965438127128679354347251896,14
puzzles1_unbiased,.7.9....1.43.7.9....6.2...3....8..7......4...68.29.....51....6..9.84..3.....5....,572963841843571926916428753124385679739614582685297314451739268297846135368152497,0
puzzles4_forum_hardest_1905,..51..3.93.........2...4.6..7...2.1...89..2......8...67..2...5..5.4..6....1..5..4,485126379316759482927834561673542918148967235592381746764298153859413627231675894,53
puzzles4_forum_hardest_1905,.5...47.....8..39...9.37..4...2.8....9..7.1....7.19.4...1.834..8.......1.6.......,358924716746851392219637584135248679492376158687519243921783465873465921564192837,6
puzzles4_forum_hardest_1905,.....7.8..8.43......7.6.3..5.......8.4...67....9....5..3...48..2...1...9..42...1.,423197685685432197197865324576321948842956731319748256931574862258613479764289513,16
puzzles4_forum_hardest_1905,..91...8..1...8..68...7...4....3...76....7.5..375...9..5..9.2....2.....9.....4.6.,349162785715348926826975134584239617691487352237516498458691273162753849973824561,10
puzzles4_forum_hardest_1905,6...5...1..7......1..72...65..2.9....6.5....9..1.6..5.2...9...5...4...8..3....9..,682953741357146298194728536578219463463587129921364857246891375719435682835672914,7
puzzles4_forum_hardest_1905,6...2..4..8........1.7.4...9....246.....9...5..14..3....5......7..9.6.5.16.2..97.,639528741487619532512734896953182467846397215271465389395871624728946153164253978,28
puzzles4_forum_hardest_1905,..37....67.86.4..1.6..3..4....8..67.........9..6.9.18...19....8.....52..3........,243719856758624931169538742932851674815467329476392185521973468687145293394286517,17
puzzles1_unbiased,96........1.7.6...5.24...7.7..8..541..8.34............4.......8.7.....59.85.1.6..,967583412814726395532491876723869541158234967649175283491652738276348159385917624,0
01_file1,..6.......4.8..6..5..9.....6.2...3...7..3...5.356.72.4..74.5.2...4...5.72...6....,786254931941873652523916748612548379479132865835697214397485126164329587258761493,43
puzzles4_forum_hardest_1905,.....35.2.1..9.7..5.3..7..4.7......534...527........4.7..6..8....4..8...85..7....,697483512418592763523167984971824635346915278285736149732649851164258397859371426,25
puzzles4_forum_hardest_1905,..7..9..5.4..7.6..3..8...7...6....5..9...216..2......9..2..1..6.7.4.....8...3....,287169345945273618361854972136987254798542163524316789452791836673428591819635427,5
puzzles4_forum_hardest_1905,5....9.....1.2.4.9.6..1..5.6.....7.....8.......4..2.9...5..6.2.3.6..1.4..1......3,532469178781523469469718352628195734953847216174632895845376921396281547217954683,18
puzzles4_forum_hardest_1905,83..2...12...4...8...3...6......95..4...1..79.9...7....281.4..77..........1.7.8..,835726491269541738174398265617489523483215679592637184928164357746853912351972846,8
puzzles4_forum_hardest_1905,..4.5..8....9....3.6...31....8...2..75..2.8.4.......7...5.8..2.1..2......9...64..,314652987287914653569873142438567291756129834921348576675481329143295768892736415,7
puzzles1_unbiased,.5......8......2....97.61..2.19.4....6.....4...75...2...2.75..6.14.8...9......8..,756241398143859267829736154231964785568327941497518623982175436314682579675493812,0
puzzles4_forum_hardest_1905,...59.....9...31..4.318...9..4..5..8....2.4..6......7...1..8..57......6..4.3..2..,167592834892473156453186729274935618518627493639814572321768945785249361946351287,28
puzzles4_forum_hardest_1905,......9....9.....7.7.91..2......821..1.52...93...9.5......56....5.28.7..8.4......,265847931189362457473915826596738214718524369342691578937456182651289743824173695,11
puzzles2_17_clue,...8.........9......4...23.8.9...1....6.........5.37..........9.....4..6.5.3.....,167832954325491687984756231839247165576918423412563798748625319293184576651379842,0
puzzles4_forum_hardest_1905,.7....95.3...5...8...6..43..6...2.....18.....5...4.8..4...9..8...2...3....7..1..4,874123956326459178195678432768912543241835769539746821413297685982564317657381294,56
puzzles4_forum_hardest_1905,..87....6....4.....5....49...1.87.......6...3.6.3...1..138....79....2....2....5..,498715236632948175157236498341587962289461753765329814513894627974652381826173549,40
puzzles4_forum_hardest_1905,947..61..8.2......6.......4..3...9.6......7.176...1.4.37...4..9..8.5.....2.3.....,947526138832417695651938274413275986289643751765891342376184529198752463524369817,25
puzzles4_forum_hardest_1905,.91....7...3.1.8.28....7...96.3....71...9..8...4.........5....63...2..1......45..,591482673673915842842637951965348127137296485284751369418573296356829714729164538,12
puzzles1_unbiased,37.9....8.4....7..2......13....1.53......49.....8..6.1.19..2.4.8....6...463....5.,375941268148623795296758413687219534521364987934875621719582346852436179463197852,0
puzzles1_unbiased,.5..691..2.7....3.4.9.7.........6.....4....5.....13.4.1...4...593.....8......2...,853269174267184539419375268571426893324798651698513742186947325932651487745832916,0
puzzles4_forum_hardest_1905,..7....136....18......9...6...4.....8....3..57....6.38.7..1.5..1....5.8.5.2.4...1,257864913639521874418397256365482197894173625721956438973618542146235789582749361,6
01_file1,..497..2..2...3....97.26..47...4......2....15..3..9..74.67......3.........96.2..3,654978321128453769397126854765241938942387615813569247486735192231894576579612483,24
puzzles4_forum_hardest_1905,.7..423....2......4.39......6......8..4.637.....5..........5...3...762....7....16,876142395592638147413957862165724938924863751738591624689215473351476289247389516,50
01_file1,.....28..49....7.2...3....5..2..6.8.8...375...5....6.3....5.......7.82...2..63.7.,573642891496185732218379465342516987861937524759824613687251349134798256925463178,58
puzzles4_forum_hardest_1905,.6.2....1....6.75...51...6.3..........294...5.41.2...74.............89....7.1...6,864257391139864752275139468356781249782946135941325687418692573623578914597413826,33
puzzles4_forum_hardest_1905,....8...7...3..2....76.2..89....5.1...8.3.7...5......4..6.2.4...4...3...1..4...79,261584937584397261397612548972845613418936752653271894736129485849753126125468379,7
puzzles4_forum_hardest_1905,..38..6..7....5.8.....4...35...9...83.2.8...1...5.3.2..7.9..8....57...3.8........,453871692796325184281649573517296348362487951948513726674932815125768439839154267,83
puzzles4_forum_hardest_1905,.9.5..8....8..9.53....8...1..3.1.5..........27..2.6..........4...5.9.1..64.7...8.,397521864128649753456387921263814597584973612719256438972168345835492176641735289,22
puzzles4_forum_hardest_1905,.91.2............17..4..3....2.6.........9.6.8..3..5....78...35......7..5....7.84,491623857683975421725481396152768943374259168869314572917842635248536719536197284,32
